47586.68044,526,452
47586.80613,452,477
47587.03196,477,470
47587.22563,470,545
47587.50175,545,550
47587.70718,550,555
47587.91162,555,558
47588.11616,558,566
47588.32485,566,567
47588.52616,567,452
47588.61109,452,455
47588.81393,455,451
47589.01061,451,466
47589.22653,466,452
47589.41319,452,451
47589.61325,451,451
47589.81325,451,452
47590.01443,452,451
47590.21468,451,452
47590.41655,452,451
47590.61725,451,451
47590.81728,451,452
47591.0185,452,451
47591.21878,451,451
47591.41995,451,452
47591.62141,452,496
47591.86644,496,451
47592.02265,451,586
47592.35752,586,495
47592.46804,495,453
47592.62572,453,454
47592.82668,454,458
47593.03161,458,504
47593.27796,504,508
47593.48265,508,511
47593.68701,511,516
47593.89196,516,520
47594.09738,520,452
47594.22895,452,452
47594.43028,452,452
47594.6302,452,452
47594.83035,452,472
47595.05071,472,505
47595.28417,505,509
47595.48956,509,554
47595.73537,554,560
47595.94142,560,563
47596.1446,563,569
47596.35115,569,529
47596.51305,529,533
47596.71773,533,537
47596.92274,537,542
47597.12824,542,548
47597.33481,548,553
47597.54136,553,558
47597.74801,558,562
47597.95454,562,567
47598.1613,567,571
47598.3675,571,455
47598.45452,455,455
47598.65705,455,458
47598.86245,458,461
47599.06669,461,455
47599.26373,455,456
47599.4672,456,455
47599.66842,455,455
47599.87017,455,455
47600.08175,455,464
47600.29306,464,455
47600.48674,455,457
47600.69112,457,614
47601.05007,614,489
47601.12847,489,455
47601.2963,455,458
47601.50447,458,462
47601.71083,462,466
47601.91636,466,470
47602.12269,470,475
47602.32841,475,479
47602.53471,479,483
47602.74057,483,487
47602.94692,487,493
47603.1544,493,455
47603.31845,455,454
47603.52061,454,454
47603.72282,454,454
47603.92498,454,454
47604.12686,454,454
47604.32941,454,454
47604.53141,454,455
47604.73369,455,454
47604.93503,454,454
47605.13808,454,536
47605.4215,536,494
47605.58108,494,458
47605.74717,458,543
47606.03456,543,486
47606.17879,486,487
47606.38255,487,476
47606.5731,476,454
47606.75248,454,454
47606.95414,454,453
47607.15543,453,453
47607.35682,453,456
47607.56101,456,457
47607.76339,457,453
47607.96121,453,454
47608.16289,454,483
47608.39341,483,459
47608.57137,459,491
47608.80467,491,484
47608.99911,484,470
47609.18671,470,454
47609.37255,454,453
47609.57329,453,455
47609.77609,455,454
47609.97621,454,454
47610.17791,454,454
47610.37979,454,453
47610.58154,453,453
47610.78307,453,454
47610.98571,454,472
47611.20545,472,460
47611.39516,460,457
47611.5939,457,512
47611.84993,512,504
47612.04333,504,553
47612.29283,553,503
47612.44401,503,460
47612.60269,460,453
47612.79546,453,452
47612.99581,452,457
47613.2015,457,453
47613.39775,453,452
47613.5988,452,494
47613.84261,494,483
47614.03233,483,465
47614.21532,465,469
47614.42005,469,518
47614.66942,518,519
47614.87221,519,526
47615.07987,526,527
47615.28219,527,532
47615.48787,532,537
47615.69348,537,541
47615.89762,541,546
47616.10341,546,551
47616.30835,551,554
47616.5136,554,557
47616.71796,557,564
47616.92492,564,567
47617.12881,567,571
47617.33434,571,532
47617.49669,532,452
47617.61758,452,453
47617.81861,453,465
47618.03174,465,452
47618.22057,452,452
47618.42168,452,452
47618.62225,452,452
47618.82375,452,563
47619.13522,563,482
47619.25514,482,507
47619.48152,507,496
47619.67133,496,577
47619.95359,577,454
47620.03099,454,450
47620.22695,450,450
47620.42656,450,450
47620.62754,450,450
47620.82829,450,450
47621.02925,450,450
47621.22989,450,450
47621.43054,450,478
47621.65931,478,460
47621.84176,460,461
47622.04382,461,617
47622.40083,617,620
47622.60438,620,458
47622.64235,458,464
47622.84942,464,468
47623.05365,468,471
47623.25739,471,474
47623.46186,474,478
47623.66566,478,480
47623.86922,480,450
47624.03925,450,450
47624.23843,450,449
47624.43899,449,451
47624.64101,451,510
47624.89964,510,511
47625.10183,511,464
47625.2547,464,467
47625.45859,467,471
47625.66252,471,519
47625.90945,519,521
47626.11204,521,538
47626.32883,538,532
47626.52254,532,537
47626.72824,537,542
47626.93305,542,546
47627.13788,546,549
47627.34213,549,562
47627.55638,562,554
47627.74945,554,452
47627.84663,452,449
47628.04412,449,449
47628.2438,449,449
47628.44449,449,449
47628.6446,449,450
47628.84485,450,450
47629.04552,450,450
47629.24567,450,449
47629.44548,449,451
47629.64787,451,551
47629.94731,551,470
47630.06669,470,501
47630.29808,501,484
47630.48062,484,567
47630.76375,567,572
47630.96803,572,449
47631.04574,449,450
47631.24648,450,449
47631.44564,449,449
47631.6461,449,450
47631.8469,450,452
47632.04882,452,452
47632.24911,452,473
47632.47087,473,454
47632.65285,454,481
47632.87998,481,609
47633.20835,609,471
47633.27039,471,468
47633.46758,468,456
47633.65744,456,460
47633.8606,460,463
47634.06327,463,467
47634.26788,467,470
47634.47104,470,475
47634.67611,475,493
47634.89365,493,504
47635.10495,504,488
47635.29058,488,493
47635.49585,493,479
47635.6837,479,477
47635.88122,477,476
47636.07634,476,477
47636.2743,477,476
47636.4702,476,476
47636.6677,476,434
47636.82318,434,441
47637.02762,441,450
47637.23371,450,452
47637.43601,452,453
47637.63669,453,455
47637.84016,455,463
47638.04979,463,467
47638.25424,467,527
47638.51483,527,529
47638.71735,529,454
47638.84327,454,486
47639.07632,486,490
47639.28084,490,536
47639.52784,536,539
47639.73232,539,544
47639.93808,544,548
47640.14337,548,550
47640.34725,550,585
47640.58288,585,587
47640.78616,587,470
47640.86921,470,508
47641.10773,508,529
47641.33008,529,532
47641.53497,532,536
47641.74003,536,541
47641.94555,541,544
47642.14967,544,549
47642.35512,549,553
47642.55937,553,453
47642.65976,453,452
47642.85968,452,452
47643.06043,452,452
47643.26153,452,576
47643.58625,576,581
47643.79206,581,454
47643.86714,454,454
47644.06924,454,455
47644.27132,455,455
47644.47365,455,454
47644.67486,454,455
47644.8776,455,455
47645.07997,455,454
47645.28125,454,455
47645.48352,455,464
47645.69492,464,498
47645.93195,498,569
47646.20519,569,478
47646.3163,478,454
47646.49426,454,455
47646.6952,455,455
47646.89747,455,489
47647.13321,489,490
47647.33645,490,494
47647.54188,494,500
47647.74917,500,452
47647.90383,452,452
47648.10387,452,453
47648.30512,453,452
47648.50533,452,452
47648.70612,452,453
47648.90853,453,497
47649.15415,497,500
47649.35766,500,493
47649.55099,493,548
47649.80684,548,542
47650.00144,542,545
47650.20527,545,550
47650.41065,550,553
47650.61526,553,560
47650.82158,560,562
47651.02427,562,568
47651.23026,568,531
47651.3937,531,535
47651.59796,535,540
47651.80349,540,544
47652.0076,544,548
47652.21263,548,554
47652.41902,554,537
47652.60264,537,456
47652.72205,456,452
47652.91855,452,453
47653.11972,453,453
47653.32033,453,452
47653.52092,452,452
47653.72192,452,452
47653.92273,452,459
47654.13016,459,452
47654.32403,452,453
47654.52623,453,601
47654.8754,601,485
47654.96037,485,461
47655.13745,461,452
47655.33713,452,465
47655.55125,465,452
47655.73987,452,452
47655.94052,452,455
47656.14485,455,460
47656.35055,460,464
47656.55512,464,468
47656.75949,468,472
47656.96424,472,478
47657.16995,478,481
47657.37364,481,458
47657.55138,458,452
47657.74601,452,452
47657.94667,452,452
47658.14756,452,452
47658.34812,452,455
47658.552,455,452
47658.74956,452,452
47658.95046,452,452
47659.1519,452,456
47659.35635,456,484
47659.58532,484,490
47659.79095,490,495
47659.99673,495,540
47660.2423,540,543
47660.44661,543,548
47660.65249,548,553
47660.85645,553,557
47661.06136,557,562
47661.2671,562,567
47661.47264,567,568
47661.67506,568,532
47661.83894,532,452
47661.95923,452,541
47662.2488,541,467
47662.37554,467,491
47662.6017,491,476
47662.78869,476,562
47663.07713,562,565
47663.28355,565,570
47663.49,570,480
47663.60273,480,456
47663.78022,456,458
47663.9845,458,473
47664.20172,473,455
47664.38667,455,473
47664.60732,473,468
47664.80305,468,477
47665.01404,477,464
47665.20386,464,466
47665.40734,466,457
47665.60014,457,460
47665.80446,460,455
47666.00163,455,455
47666.20319,455,455
47666.40582,455,455
47666.60796,455,455
47666.81084,455,456
47667.01368,456,479
47667.23935,479,470
47667.43195,470,461
47667.62475,461,482
47667.84608,482,478
47668.04365,478,516
47668.28413,516,512
47668.48208,512,516
47668.68779,516,521
47668.89372,521,525
47669.09967,525,529
47669.30626,529,532
47669.51108,532,536
47669.71682,536,542
47669.92295,542,546
47670.1292,546,551
47670.33584,551,554
47670.54079,554,558
47670.74706,558,564
47670.95312,564,576
47671.16745,576,573
47671.36686,573,455
47671.45039,455,455
47671.65145,455,455
47671.85208,455,454
47672.05331,454,454
47672.25519,454,552
47672.55543,552,561
47672.76574,561,484
47672.88918,484,507
47673.11348,507,502
47673.31072,502,575
47673.58512,575,580
47673.79095,580,457
47673.86913,457,453
47674.06657,453,453
47674.26866,453,453
47674.47032,453,454
47674.68228,454,453
47674.88194,453,478
47675.10756,478,471
47675.30166,471,468
47675.50121,468,460
47675.6942,460,452
47675.88769,452,450
47676.08584,450,452
47676.28717,452,453
47676.4889,453,456
47676.6926,456,446
47676.88179,446,447
47677.08199,447,446
47677.28113,446,446
47677.4816,446,446
47677.68158,446,447
47677.88271,447,447
47678.08278,447,473
47678.30878,473,449
47678.48481,449,466
47678.70255,466,488
47678.92469,488,493
47679.13035,493,498
47679.33601,498,453
47679.49289,453,453
47679.69415,453,456
47679.89839,456,453
47680.0963,453,453
47680.29729,453,479
47680.52498,479,483
47680.73033,483,555
47681.0027,555,532
47681.18208,532,461
47681.31195,461,501
47681.55354,501,505
47681.75843,505,553
47682.00727,553,554
47682.21053,554,560
47682.41696,560,563
47682.6211,563,569
47682.82822,569,530
47682.99016,530,539
47683.20089,539,539
47683.40129,539,544
47683.60743,544,450
47683.71581,450,449
47683.91563,449,450
47684.11651,450,457
47684.32442,457,448
47684.51646,448,449
47684.71805,449,454
47684.92354,454,449
47685.11899,449,451
47685.32127,451,451
47685.52238,451,453
47685.72406,453,449
47685.92088,449,501
47686.17312,501,463
47686.33547,463,449
47686.52127,449,448
47686.72081,448,448
47686.92111,448,448
47687.12098,448,448
47687.32128,448,449
47687.52233,449,449
47687.72287,449,450
47687.92487,450,457
47688.13134,457,452
47688.3277,452,456
47688.5326,456,460
47688.73794,460,464
47688.94326,464,469
47689.14917,469,472
47689.35349,472,477
47689.56002,477,484
47689.76786,484,483
47689.96843,483,470
47690.15605,470,452
47690.33882,452,452
47690.54031,452,452
47690.74187,452,537
47691.02709,537,478
47691.16976,478,453
47691.34671,453,553
47691.6478,553,456
47691.75162,456,475
47691.97144,475,479
47692.17399,479,523
47692.41794,523,525
47692.62009,525,530
47692.82462,530,531
47693.02428,531,534
47693.22662,534,574
47693.46619,574,540
47693.63066,540,544
47693.83328,544,548
47694.03508,548,554
47694.23949,554,467
47694.35148,467,452
47694.53482,452,454
47694.73678,454,459
47694.94312,459,463
47695.15023,463,456
47695.34494,456,453
47695.54278,453,453
47695.7434,453,452
47695.94383,452,452
47696.14452,452,556
47696.4504,556,475
47696.57029,475,509
47696.80457,509,497
47696.99373,497,575
47697.27265,575,453
47697.35225,453,453
47697.55286,453,462
47697.76215,462,452
47697.95301,452,453
47698.15565,453,452
47698.35562,452,453
47698.55685,453,456
47698.76102,456,452
47698.95873,452,461
47699.16852,461,455
47699.36332,455,475
47699.58405,475,465
47699.77512,465,468
47699.97891,468,472
47700.18362,472,453
47700.36537,453,451
47700.56473,451,457
47700.76979,457,452
47700.96533,452,451
47701.16561,451,451
47701.36643,451,498
47701.61337,498,460
47701.77646,460,548
47702.06471,548,509
47702.22551,509,452
47702.36815,452,477
47702.59416,477,482
47702.79873,482,527
47703.04488,527,531
47703.24923,531,535
47703.45372,535,539
47703.65848,539,544
47703.86197,544,548
47704.06681,548,551
47704.27103,551,555
47704.47537,555,560
47704.67963,560,565
47704.88436,565,459
47704.97829,459,452
47705.17254,452,451
47705.37181,451,452
47705.57328,452,451
47705.77181,451,452
47705.9733,452,452
47706.17318,452,454
47706.37564,454,452
47706.57503,452,452
47706.77435,452,452
47706.97487,452,452
47707.17596,452,452
47707.37722,452,452
47707.57759,452,452
47707.77733,452,461
47707.98784,461,597
47708.32491,597,473
47708.40131,473,455
47708.58445,455,452
47708.7868,452,452
47708.988,452,451
47709.18842,451,452
47709.39059,452,458
47709.5973,458,461
47709.79936,461,464
47710.00386,464,484
47710.22445,484,472
47710.41365,472,475
47710.61831,475,481
47710.8238,481,487
47711.02945,487,492
47711.23535,492,493
47711.43756,493,500
47711.64499,500,455
47711.79929,455,456
47712.0005,456,453
47712.19823,453,452
47712.39754,452,485
47712.64551,485,468
47712.82868,468,473
47713.03408,473,521
47713.28283,521,522
47713.48472,522,526
47713.68894,526,530
47713.89371,530,535
47714.09846,535,540
47714.30427,540,548
47714.51282,548,555
47714.72085,555,553
47714.91816,553,557
47715.12311,557,560
47715.32736,560,565
47715.53286,565,568
47715.73654,568,530
47715.90018,530,535
47716.10513,535,455
47716.22601,455,452
47716.42335,452,455
47716.62721,455,452
47716.82551,452,452
47717.02698,452,452
47717.22798,452,562
47717.5375,562,566
47717.74214,566,453
47717.83002,453,453
47718.03067,453,488
47718.26664,488,585
47718.56405,585,461
47718.64102,461,592
47718.97334,592,452
47719.03318,452,453
47719.23532,453,457
47719.44043,457,453
47719.63746,453,454
47719.83939,454,454
47720.04079,454,461
47720.24852,461,480
47720.46873,480,465
47720.65403,465,452
47720.8416,452,512
47721.10275,512,455
47721.24646,455,645
47721.63703,645,504
47721.69735,504,492
47721.88597,492,496
47722.093,496,494
47722.29187,494,499
47722.49761,499,503
47722.70257,503,508
47722.90821,508,534
47723.13483,534,550
47723.35171,550,457
47723.45947,457,526
47723.7293,526,453
47723.85653,453,490
47724.09528,490,494
47724.29987,494,540
47724.54682,540,544
47724.75217,544,547
47724.95664,547,551
47725.16114,551,556
47725.36693,556,561
47725.57163,561,583
47725.79423,583,452
47725.86489,452,454
47726.06686,454,461
47726.27561,461,561
47726.57641,561,548
47726.77622,548,552
47726.98598,552,556
47727.19528,556,560
47727.40388,560,563
47727.61286,563,461
47727.7157,461,461
47727.92045,461,461
47728.12496,461,514
47728.39069,514,507
47728.58852,507,578
47728.86467,578,460
47728.95043,460,586
47729.28074,586,459
47729.35761,459,463
47729.56526,463,459
47729.76451,459,459
47729.96837,459,458
47730.17136,458,458
47730.37508,458,459
47730.57935,459,458
47730.78279,458,457
47730.98578,457,458
47731.19878,458,457
47731.40146,457,457
47731.61284,457,457
47731.81533,457,459
47732.02066,459,474
47732.23851,474,464
47732.44151,464,476
47732.65537,476,456
47732.83857,456,456
47733.04126,456,456
47733.25284,456,456
47733.4553,456,481
47733.68305,481,455
47733.85934,455,583
47734.18947,583,482
47734.29196,482,512
47734.52432,512,455
47734.66911,455,660
47735.07672,660,505
47735.12286,505,505
47735.32521,505,511
47735.53357,511,511
47735.73637,511,517
47735.94283,517,521
47736.14918,521,524
47736.35438,524,531
47736.56276,531,533
47736.76688,533,536
47736.9723,536,455
47737.093,455,455
47737.29629,455,454
47737.49761,454,454
47737.69909,454,454
47737.90087,454,454
47738.11187,454,454
47738.3141,454,454
47738.51594,454,454
47738.71712,454,557
47739.02183,557,525
47739.19129,525,454
47739.32162,454,473
47739.54254,473,473
47739.7439,473,542
47740.01359,542,544
47740.2175,544,548
47740.42197,548,552
47740.62635,552,555
47740.83023,555,560
47741.03459,560,563
47741.23805,563,568
47741.44232,568,450
47741.52478,450,450
47741.72565,450,461
47741.93497,461,460
47742.13558,460,511
47742.38682,511,594
47742.67052,594,468
47742.74472,468,598
47743.07452,598,450
47743.13061,450,450
47743.33074,450,450
47743.53467,450,450
47743.73459,450,449
47743.93334,449,451
47744.13587,451,454
47744.33966,454,456
47744.54299,456,457
47744.74441,457,498
47744.9846,498,476
47745.16362,476,480
47745.36809,480,450
47745.53854,450,450
47745.73789,450,455
47745.94273,455,486
47746.17369,486,488
47746.37633,488,491
47746.58037,491,496
47746.78456,496,502
47746.99016,502,507
47747.19608,507,510
47747.40003,510,515
47747.60553,515,518
47747.80962,518,522
47748.01402,522,524
47748.21739,524,526
47748.41976,526,531
47748.62552,531,534
47748.82811,534,450
47748.94272,450,450
47749.14298,450,449
47749.3413,449,478
47749.5716,478,460
47749.75363,460,449
47749.94279,449,523
47750.21721,523,519
47750.41336,519,572
47750.6658,572,526
47750.82062,526,544
47751.03871,544,534
47751.22752,534,536
47751.43073,536,558
47751.65233,558,544
47751.83748,544,547
47752.04122,547,551
47752.24411,551,555
47752.44782,555,559
47752.65095,559,562
47752.85441,562,566
47753.05784,566,448
47753.13951,448,448
47753.3389,448,449
47753.53882,449,458
47753.74855,458,459
47753.95033,459,448
47754.14024,448,448
47754.34025,448,449
47754.54168,449,448
47754.74186,448,448
47754.94186,448,475
47755.16896,475,452
47755.34674,452,452
47755.54596,452,610
47755.90383,610,486
47755.98004,486,462
47756.15673,462,457
47756.35403,457,454
47756.55126,454,456
47756.75309,456,446
47756.94333,446,446
47757.14328,446,446
47757.34326,446,446
47757.54392,446,489
47757.78624,489,448
47757.9452,448,446
47758.14378,446,494
47758.39147,494,455
47758.55264,455,547
47758.84381,547,483
47758.97973,483,488
47759.18501,488,452
47759.34781,452,456
47759.55195,456,455
47759.75184,455,454
47759.95248,454,453
47760.15286,453,458
47760.35893,458,497
47760.59828,497,485
47760.78725,485,491
47760.99467,491,543
47761.24841,543,535
47761.45229,535,529
47761.65946,529,458
47761.80035,458,457
47762.01235,457,457
47762.22413,457,457
47762.43612,457,457
47762.64689,457,457
47762.8573,457,524
47763.13569,524,466
47763.28867,466,597
47763.63106,597,505
47763.74158,505,477
47763.91657,477,455
47764.09749,455,456
47764.29979,456,511
47764.55519,511,504
47764.74796,504,506
47764.95029,506,525
47765.16885,525,512
47765.35471,512,515
47765.55743,515,519
47765.76098,519,527
47765.96804,527,524
47766.165,524,532
47766.37232,532,446
47766.4855,446,447
47766.68498,447,448
47766.88502,448,454
47767.09152,454,455
47767.2932,455,455
47767.49524,455,455
47767.69735,455,454
47767.89853,454,505
47768.15132,505,481
47768.32879,481,466
47768.51628,466,455
47768.70752,455,553
47769.00643,553,537
47769.20173,537,540
47769.40678,540,549
47769.61673,549,549
47769.81806,549,592
47770.06321,592,557
47770.23016,557,561
47770.4353,561,564
47770.64091,564,572
47770.84847,572,454
47770.93157,454,454
47771.13354,454,459
47771.3393,459,454
47771.53663,454,453
47771.73784,453,450
47771.93615,450,448
47772.13483,448,446
47772.33382,446,446
47772.53441,446,449
47772.73704,449,447
47772.935,447,447
47773.13619,447,446
47773.33427,446,445
47773.5336,445,482
47773.77043,482,480
47773.96912,480,445
47774.13415,445,445
47774.33362,445,478
47774.56649,478,446
47774.73497,446,459
47774.94779,459,464
47775.15255,464,468
47775.3578,468,472
47775.56362,472,475
47775.76872,475,481
47775.97516,481,484
47776.17891,484,489
47776.38543,489,492
47776.58934,492,487
47776.7951,487,490
47777.00007,490,453
47777.16351,453,454
47777.36539,454,452
47777.56482,452,452
47777.76652,452,453
47777.96762,453,452
47778.16858,452,452
47778.36926,452,452
47778.57011,452,453
47778.7715,453,488
47779.00791,488,493
47779.21398,493,561
47779.48272,561,541
47779.66423,541,566
47779.88933,566,508
47780.03214,508,510
47780.23513,510,554
47780.47909,554,556
47780.68157,556,560
47780.88397,560,563
47781.0865,563,526
47781.24765,526,542
47781.46275,542,534
47781.65391,534,538
47781.85565,538,541
47782.05793,541,448
47782.17142,448,447
47782.36975,447,451
47782.57303,451,447
47782.77013,447,447
47782.9697,447,456
47783.17985,456,451
47783.37473,451,453
47783.57735,453,460
47783.7846,460,452
47783.97753,452,452
47784.17776,452,465
47784.3916,465,518
47784.64558,518,456
47784.78461,456,593
47785.12208,593,454
47785.18463,454,470
47785.40112,470,465
47785.59768,465,452
47785.78417,452,457
47785.99027,457,455
47786.18946,455,458
47786.39252,458,462
47786.59796,462,468
47786.80343,468,476
47787.0125,476,476
47787.2131,476,480
47787.41794,480,484
47787.62302,484,452
47787.7904,452,452
47787.99154,452,452
47788.19209,452,452
47788.39279,452,458
47788.59974,458,452
47788.7928,452,452
47788.99384,452,451
47789.19429,451,451
47789.39519,451,491
47789.63629,491,485
47789.8292,485,552
47790.09745,552,534
47790.28111,534,556
47790.50326,556,502
47790.64935,502,508
47790.85508,508,554
47791.10161,554,565
47791.31205,565,572
47791.52076,572,578
47791.72988,578,541
47791.89718,541,563
47792.12407,563,550
47792.31529,550,464
47792.43507,464,482
47792.65827,482,462
47792.84158,462,585
47793.17098,585,566
47793.35754,566,569
47793.56555,569,573
47793.77428,573,580
47793.98336,580,461
47794.06851,461,459
47794.27066,459,461
47794.47596,461,458
47794.68529,458,458
47794.88963,458,459
47795.0945,459,461
47795.29984,461,459
47795.50112,459,457
47795.70279,457,458
47795.90657,458,456
47796.10804,456,454
47796.30892,454,457
47796.51442,457,459
47796.7176,459,464
47796.92337,464,453
47797.11428,453,453
47797.3157,453,452
47797.51588,452,452
47797.71658,452,452
47797.91839,452,453
47798.12005,453,451
47798.31973,451,451
47798.52039,451,452
47798.7215,452,452
47798.92232,452,451
47799.12224,451,451
47799.32335,451,451
47799.5241,451,453
47799.72665,453,454
47799.92899,454,455
47800.13178,455,487
47800.36629,487,490
47800.57162,490,542
47800.82626,542,552
47801.03816,552,466
47801.15492,466,508
47801.3986,508,512
47801.60456,512,559
47801.85372,559,562
47802.05935,562,569
47802.26757,569,571
47802.47105,571,532
47802.63421,532,537
47802.84032,537,542
47803.04627,542,546
47803.25215,546,550
47803.45772,550,554
47803.66342,554,558
47803.8695,558,469
47803.9818,469,451
47804.16629,451,459
47804.37498,459,450
47804.56721,450,449
47804.76661,449,449
47804.96747,449,450
47805.16876,450,449
47805.3676,449,449
47805.56875,449,466
47805.78628,466,459
47805.97946,459,465
47806.18668,465,453
47806.37435,453,449
47806.57059,449,449
47806.7711,449,449
47806.97183,449,448
47807.17136,448,449
47807.37226,449,452
47807.57595,452,453
47807.77816,453,459
47807.98449,459,462
47808.18797,462,467
47808.39397,467,471
47808.5984,471,474
47808.80301,474,479
47809.00871,479,482
47809.21365,482,453
47809.38565,453,453
47809.58745,453,453
47809.78811,453,453
47809.98945,453,454
47810.19113,454,454
47810.39299,454,453
47810.5932,453,453
47810.79455,453,475
47811.01841,475,478
47811.22254,478,531
47811.47649,531,539
47811.68547,539,463
47811.81157,463,495
47812.04413,495,497
47812.2471,497,540
47812.49181,540,543
47812.69496,543,545
47812.89711,545,549
47813.09987,549,560
47813.30987,560,563
47813.51213,563,567
47813.71576,567,524
47813.87148,524,529
47814.07508,529,538
47814.28285,538,535
47814.48007,535,450
47814.59489,450,449
47814.79226,449,448
47814.99049,448,448
47815.19052,448,449
47815.39171,449,448
47815.59118,448,448
47815.79195,448,453
47815.99701,453,448
47816.19301,448,450
47816.39497,450,570
47816.71582,570,458
47816.803,458,454
47817.00102,454,535
47817.28194,535,589
47817.53775,589,458
47817.60701,458,453
47817.80262,453,452
47818.00239,452,452
47818.20241,452,452
47818.40286,452,453
47818.60495,453,457
47818.81038,457,491
47819.04537,491,464
47819.21959,464,477
47819.43343,477,454
47819.61166,454,452
47819.81135,452,453
47820.01278,453,479
47820.24016,479,481
47820.4424,481,483
47820.6453,483,487
47820.84817,487,489
47821.05102,489,499
47821.26091,499,496
47821.45721,496,497
47821.6586,497,500
47821.86058,500,504
47822.06312,504,508
47822.26704,508,511
47822.4697,511,514
47822.67272,514,517
47822.87454,517,520
47823.0768,520,524
47823.27986,524,508
47823.4637,508,447
47823.60252,447,447
47823.80045,447,447
47824.0003,447,451
47824.20537,451,531
47824.4858,531,459
47824.61471,459,460
47824.81815,460,515
47825.07627,515,556
47825.32232,556,485
47825.46433,485,461
47825.65412,461,482
47825.87915,482,460
47826.06141,460,460
47826.265,460,460
47826.46944,460,459
47826.68219,459,459
47826.88645,459,480
47827.1195,480,459
47827.30261,459,459
47827.50699,459,548
47827.79843,548,459
47827.91336,459,458
47828.1157,458,471
47828.33234,471,455
47828.52956,455,455
47828.73043,455,455
47828.93292,455,455
47829.13508,455,454
47829.3362,454,459
47829.54302,459,570
47829.85495,570,454
47829.9415,454,459
47830.14867,459,454
47830.34508,454,517
47830.61111,517,475
47830.77078,475,466
47830.96328,466,598
47831.29703,598,453
47831.35403,453,453
47831.55525,453,453
47831.76042,453,453
47831.96177,453,453
47832.16374,453,455
47832.36681,455,464
47832.57651,464,472
47832.78519,472,469
47832.98389,469,473
47833.18921,473,475
47833.39247,475,453
47833.57256,453,453
47833.77376,453,452
47833.97403,452,453
47834.17609,453,452
47834.37617,452,452
47834.57757,452,452
47834.7787,452,452
47834.9799,452,452
47835.18125,452,452
47835.38211,452,554
47835.68533,554,497
47835.82865,497,483
47836.01608,483,545
